comment_id,video_id,category,depression_signal_score,self_disclosure_flag,lex_tfidf_sum,sent_neg_score,hdbscan_label,gmm_label,gmm_max_prob,tsne_x,tsne_y
Ugx4I3cUHh-yUWY7sxp4AaABAg,HhM0BYCHL00,personal_vlog,0.0,0,0.0,0.0,-1,7,0.96473664,-9.763362,8.905378
Ugyi2GZ0nIsXbX_4q4x4AaABAg,HhM0BYCHL00,personal_vlog,0.0,0,0.0,0.0,1,8,1.0,32.250042,49.684814
UgzcRQzdRhsF_UEon5B4AaABAg,HhM0BYCHL00,personal_vlog,0.0125,0,0.0,0.0625,-1,7,1.0,2.4454522,6.74432
Ugzl5RoXOCKIoEaNqvV4AaABAg,HhM0BYCHL00,personal_vlog,0.01904,0,0.0,0.0952,-1,7,1.0,-4.096997,1.9718765
Ugyxye3EypBDmMjneMh4AaABAg,HhM0BYCHL00,personal_vlog,0.0843,0,0.0,0.4215,-1,7,1.0,-4.099695,1.9191252
UgzMmP9UUoDPxfuLXnV4AaABAg,HhM0BYCHL00,personal_vlog,0.0225,0,0.0,0.1125,-1,8,1.0,42.91476,-10.497171
UgyMGclfDhWWknrH3Ut4AaABAg,HhM0BYCHL00,personal_vlog,0.0,0,0.0,0.0,-1,7,1.0,-8.986775,8.041593
UgwD5kTKkVuc845vpZt4AaABAg,HhM0BYCHL00,personal_vlog,0.03224,0,0.0,0.1612,-1,9,0.9999809,47.20384,-7.5589046
Ugzb0pq9oRv9ZXzL51F4AaABAg,HhM0BYCHL00,personal_vlog,0.0,0,0.0,0.0,-1,7,1.0,-9.130279,7.9858027
UgzPuQD6OxZffCuBQY14AaABAg,HhM0BYCHL00,personal_vlog,0.00952,0,0.0,0.0476,-1,8,0.57672143,21.257637,-9.657597
Ugxtn1oOwNH79h8e5qN4AaABAg,HhM0BYCHL00,personal_vlog,0.0,0,0.0,0.0,-1,7,1.0,-11.813888,10.888004
UgxkE6fY8dMV6Lh2kOB4AaABAg,HhM0BYCHL00,personal_vlog,0.0,0,0.0,0.0,-1,7,1.0,-8.900285,7.965666
Ugw4I0B9yOwEgMh1-pF4AaABAg,HhM0BYCHL00,personal_vlog,0.01428,0,0.0,0.0714,-1,7,1.0,5.6511393,2.2357178
UgxQblkaPbA9YgJAcHN4AaABAg,HhM0BYCHL00,personal_vlog,0.01738,0,0.0,0.0869,-1,7,0.8862619,-33.090805,22.370562
UgyYg4okKtC6iANG5AJ4AaABAg,HhM0BYCHL00,personal_vlog,0.0,0,0.0,0.0,-1,7,1.0,-9.673396,7.856455
UgwMb8nza6QQ5BA0LXV4AaABAg,HhM0BYCHL00,personal_vlog,0.0,0,0.0,0.0,-1,7,0.99998474,-8.94848,7.9504437
UgzxtVDs68IeGRRR0Wl4AaABAg,HhM0BYCHL00,personal_vlog,0.00572,0,0.0,0.0286,-1,7,1.0,4.8823895,13.52049
UgyUgJ8rkcnJnYqGwRJ4AaABAg,HhM0BYCHL00,personal_vlog,0.0701,0,0.0,0.3505,-1,9,0.9999504,47.182186,-7.617509
Ugx0rhVhqc0OD8hELcJ4AaABAg,HhM0BYCHL00,personal_vlog,0.01572,0,0.0,0.0786,-1,9,0.98899835,-23.329378,26.690771
UgxQk1VFTbmmsdthy5J4AaABAg,HhM0BYCHL00,personal_vlog,0.0,0,0.0,0.0,-1,7,1.0,-10.095938,7.381641
Ugx1N7HrDW0AcjsCaxZ4AaABAg,HhM0BYCHL00,personal_vlog,0.02,0,0.0,0.1,-1,9,0.99985504,-16.02086,29.1314
Ugz_OEjD05RZlhDydV94AaABAg,HhM0BYCHL00,personal_vlog,0.08356,0,0.0,0.4178,-1,2,0.9898551,47.0972,-7.8458724
UgzKhcy07gobL-xdz3R4AaABAg,HhM0BYCHL00,personal_vlog,0.00272,0,0.0,0.0136,-1,7,0.9140182,-10.534368,8.627931
Ugw4uvgwokxO5HCjg0p4AaABAg,HhM0BYCHL00,personal_vlog,0.0,0,0.0,0.0,-1,7,0.9997673,-11.234322,11.298665
UgxsittJddVWvGjmSYt4AaABAg,HhM0BYCHL00,personal_vlog,0.01428,0,0.0,0.0714,-1,7,0.9979384,13.832309,6.9537926
UgwKMKMYSIslBPtyPkV4AaABAg,HhM0BYCHL00,personal_vlog,0.0,0,0.0,0.0,-1,7,0.9999962,-10.277897,8.663134
UgzcksClKJr4Aenp61Z4AaABAg,HhM0BYCHL00,personal_vlog,0.01334,0,0.0,0.0667,-1,8,0.88955075,-53.971382,24.094727
UgzG7UB6Cl4W4rFJ2b14AaABAg,HhM0BYCHL00,personal_vlog,0.01428,0,0.0,0.0714,-1,8,0.84590286,-9.676731,-58.432076
UgxVWwX6foRDc-oKJxd4AaABAg,HhM0BYCHL00,personal_vlog,0.01858,0,0.0,0.0929,-1,7,1.0,-4.326025,-6.0627365
UgzcWt2OKDryePx3lJN4AaABAg,HhM0BYCHL00,personal_vlog,0.0,0,0.0,0.0,-1,7,0.9797384,-9.88844,8.789749
UgwGm4o4vPNobL_E0_Z4AaABAg,HhM0BYCHL00,personal_vlog,0.33538,0,1.0,0.1769,-1,8,0.9827966,-53.384193,32.275906
UgwDoqI9aZHIhDqVM2J4AaABAg,HhM0BYCHL00,personal_vlog,0.05334,0,0.0,0.2667,-1,7,0.995205,-9.539125,8.700344
UgyMmXi2sjnuhgg442F4AaABAg,HhM0BYCHL00,personal_vlog,0.0,0,0.0,0.0,-1,7,0.99991226,-10.093848,10.764858
UgweEpnrsaGKgJVWJW54AaABAg,HhM0BYCHL00,personal_vlog,0.06684,0,0.0,0.3342,-1,7,1.0,-9.874804,6.694372
UgygUYIpxdzgk3qy-814AaABAg,HhM0BYCHL00,personal_vlog,0.3152399999999999,0,1.0,0.0762,-1,7,0.976876,-4.270233,-19.287336
UgxP5RRuz_oziFN5C-t4AaABAg,HhM0BYCHL00,personal_vlog,0.0,0,0.0,0.0,-1,7,0.9914839,-14.12725,1.2413476
Ugy25Y2pCOHPUKYgMJl4AaABAg,HhM0BYCHL00,personal_vlog,0.0,0,0.0,0.0,-1,6,1.0,-42.488194,56.264824
UgyYJv-cV5g-ZRepNhx4AaABAg,HhM0BYCHL00,personal_vlog,0.0,0,0.0,0.0,-1,7,1.0,-9.420223,8.070418
UgzGty2KWqLfy4Tu1ad4AaABAg,HhM0BYCHL00,personal_vlog,0.0,0,0.0,0.0,-1,7,0.99990463,-9.820782,7.6298137
UgwVtd3LD6cgqXWSYsB4AaABAg,HhM0BYCHL00,personal_vlog,0.0,0,0.0,0.0,-1,7,0.9999428,-10.480285,8.610246
UgwbMDhcIIr7RTl1TLB4AaABAg,06eNGSviStM,personal_vlog,0.0,0,0.0,0.0,-1,7,1.0,1.6598289,9.695548
UgzVX5K-_6ESXWCw1kJ4AaABAg,06eNGSviStM,personal_vlog,0.01572,0,0.0,0.0786,-1,5,1.0,67.966385,14.479924
UgwHIZfLiosVMf-Tshl4AaABAg,06eNGSviStM,personal_vlog,0.02428,0,0.0,0.1214,-1,7,1.0,5.0816145,7.4338493
Ugx13yAcMTf9EoTadpd4AaABAg,06eNGSviStM,personal_vlog,0.0,0,0.0,0.0,-1,5,1.0,49.943447,2.977995
UgyKnDbnV-qcLW8_nGd4AaABAg,06eNGSviStM,personal_vlog,0.01714,0,0.0,0.0857,-1,7,1.0,2.216028,-15.530259
UgzaWzGhQRlakaWkhuB4AaABAg,06eNGSviStM,personal_vlog,0.02572,0,0.0,0.1286,-1,7,0.99998474,2.1329808,-15.442443
UgwISSnxkn5cRw35kgZ4AaABAg,06eNGSviStM,personal_vlog,0.02572,0,0.0,0.1286,-1,5,0.9999466,54.79213,-9.03038
UgzVcQ2fzpucBaDEIIh4AaABAg,06eNGSviStM,personal_vlog,0.0,0,0.0,0.0,-1,5,1.0,50.000496,3.0234785
UgxIHaGehZC4mY7CTsN4AaABAg,06eNGSviStM,personal_vlog,0.00858,0,0.0,0.0429,-1,7,0.9914234,24.058044,-21.130915
UgxgOsGuy9OrUh1SEOx4AaABAg,06eNGSviStM,personal_vlog,0.02,0,0.0,0.1,-1,9,0.99990463,-20.139523,26.710827
UgzFG0vEVasOdoy8Mz14AaABAg,06eNGSviStM,personal_vlog,0.0,0,0.0,0.0,-1,5,1.0,70.25301,14.064382
UgxSXRIX5v7JXy3D5Ad4AaABAg,06eNGSviStM,personal_vlog,0.00358,0,0.0,0.0179,-1,9,0.9653993,3.9683337,-16.254776
Ugy9GLi7p-N8ObeSntR4AaABAg,06eNGSviStM,personal_vlog,0.0,0,0.0,0.0,-1,7,1.0,2.8242214,10.095809
UgxAIqTJCbg1TP41Ygt4AaABAg,06eNGSviStM,personal_vlog,0.0,0,0.0,0.0,-1,7,1.0,2.2965498,-15.557555
UgwN3c9_mrs5PDk_mFx4AaABAg,06eNGSviStM,personal_vlog,0.01428,0,0.0,0.0714,-1,9,1.0,19.408693,24.090284
UgzihOB7xrgdx0sfFq94AaABAg,06eNGSviStM,personal_vlog,0.02858,0,0.0,0.1429,-1,5,1.0,60.655178,-10.387605
UgzZdRNlcICD8aYyf554AaABAg,06eNGSviStM,personal_vlog,0.0,0,0.0,0.0,6,1,1.0,64.84397,54.798794
UgzFiL3fQYFE3kSoxoV4AaABAg,06eNGSviStM,personal_vlog,0.02572,0,0.0,0.1286,-1,9,0.9999695,24.507706,19.489918
Ugxnvd-wHj8BuhOsS8p4AaABAg,06eNGSviStM,personal_vlog,0.0,0,0.0,0.0,-1,7,1.0,6.958548,9.536145
Ugz_cXH6uNhDQJFyAYJ4AaABAg,06eNGSviStM,personal_vlog,0.0,0,0.0,0.0,-1,5,1.0,71.43726,13.587552
Ugw_kkFTyPIFsrxr8bl4AaABAg,06eNGSviStM,personal_vlog,0.0,0,0.0,0.0,10,5,1.0,58.727253,5.0088215
UgyEUqVwk9PG31PeXLl4AaABAg,06eNGSviStM,personal_vlog,0.02858,0,0.0,0.1429,-1,5,1.0,55.068108,-5.827291
UgzYgjYjzjfzGVOtxE54AaABAg,06eNGSviStM,personal_vlog,0.00858,0,0.0,0.0429,-1,5,1.0,54.80097,1.3870614
Ugxe0sEXUdg6PowRn6J4AaABAg,06eNGSviStM,personal_vlog,0.02572,0,0.0,0.1286,-1,7,1.0,2.0063553,9.928078
UgwReH1uro3UpBA7xCN4AaABAg,06eNGSviStM,personal_vlog,0.02858,0,0.0,0.1429,-1,7,1.0,2.2954555,-15.551566
UgxLpzoY_vgnJBNVqvJ4AaABAg,06eNGSviStM,personal_vlog,0.0,0,0.0,0.0,-1,7,0.9831041,26.96146,16.584805
Ugxp5HI3rrxQp9UAokF4AaABAg,06eNGSviStM,personal_vlog,0.0,0,0.0,0.0,-1,5,1.0,64.10321,10.149428
UgwluREoN3D_g4FtKPp4AaABAg,06eNGSviStM,personal_vlog,0.02858,0,0.0,0.1429,-1,9,1.0,18.015717,24.792734
Ugzm-N1wUMoQC9yxKVZ4AaABAg,06eNGSviStM,personal_vlog,0.02572,0,0.0,0.1286,-1,7,1.0,2.006301,9.927885
Ugz0KQBhk5yH8CA3JdB4AaABAg,06eNGSviStM,personal_vlog,0.0,0,0.0,0.0,-1,8,0.9998169,-3.0151715,17.44257
Ugy3uRT9q_QOn-rw_Ut4AaABAg,06eNGSviStM,personal_vlog,0.0,0,0.0,0.0,-1,5,1.0,69.86338,12.140128
UgwuheaAYP1Mul6yCFZ4AaABAg,06eNGSviStM,personal_vlog,0.00858,0,0.0,0.0429,-1,8,0.9999962,-21.481163,13.141205
Ugy0_c1VgDXQcB1JJWh4AaABAg,06eNGSviStM,personal_vlog,0.0,0,0.0,0.0,-1,5,1.0,66.41386,12.563001
Ugzz3adCChXteBAcE614AaABAg,06eNGSviStM,personal_vlog,0.01714,0,0.0,0.0857,-1,5,0.99920684,47.212788,4.418251
UgwTsepWWniUHFMih-V4AaABAg,06eNGSviStM,personal_vlog,0.02358,0,0.0,0.1179,-1,9,0.9999695,25.14204,18.838917
Ugy4gTqs5sr2v5uzVZd4AaABAg,06eNGSviStM,personal_vlog,0.00952,0,0.0,0.0476,-1,5,0.9999962,52.620472,-3.2788548
Ugxwuf1JZREqqHRED-V4AaABAg,06eNGSviStM,personal_vlog,0.02,0,0.0,0.1,-1,9,0.9984258,-20.103188,26.887121
UgzQvaxz83rRgqnwfAN4AaABAg,06eNGSviStM,personal_vlog,0.0,0,0.0,0.0,-1,5,1.0,69.259254,13.0895815
UgxhLdb4ihKUJROm8N14AaABAg,06eNGSviStM,personal_vlog,0.02572,0,0.0,0.1286,-1,7,0.99894387,25.747913,17.877699
Ugykn2q9btJtIdatCat4AaABAg,06eNGSviStM,personal_vlog,0.0,0,0.0,0.0,-1,5,1.0,57.17084,-3.8277824
UgwczFks235KOX9ktmR4AaABAg,06eNGSviStM,personal_vlog,0.0,0,0.0,0.0,-1,5,1.0,50.04028,3.103225
UgxJkB53pqXEG18oPcJ4AaABAg,06eNGSviStM,personal_vlog,0.00858,0,0.0,0.0429,-1,9,0.9855523,-15.91609,29.99874
UgxkE-eYrcn-_dycPwN4AaABAg,06eNGSviStM,personal_vlog,0.0,0,0.0,0.0,-1,7,1.0,2.4665875,-15.653905
UgyLH-HB1eHE6zEyOeR4AaABAg,06eNGSviStM,personal_vlog,0.0274,0,0.0,0.137,-1,8,1.0,29.87976,49.992577
Ugy3vRupdjqyRHQ0UmJ4AaABAg,06eNGSviStM,personal_vlog,0.02858,0,0.0,0.1429,-1,1,1.0,42.873676,32.462914
UgzISO_mPmJJlB_fsmV4AaABAg,06eNGSviStM,personal_vlog,0.0,0,0.0,0.0,-1,8,0.9708318,38.62923,12.876697
UgwJ-pYHjCQRoKlBdHV4AaABAg,06eNGSviStM,personal_vlog,0.01428,0,0.0,0.0714,-1,5,0.9996758,68.45575,12.733465
Ugzm7TM5Ao86nvxpo-d4AaABAg,06eNGSviStM,personal_vlog,0.02724,0,0.0,0.1362,-1,5,0.9765817,59.34265,7.6662498
Ugx7vMqjed4NRrlSDHp4AaABAg,06eNGSviStM,personal_vlog,0.01714,0,0.0,0.0857,-1,8,0.8149411,4.3091564,-16.784935
UgynkftK58drlf5rIG54AaABAg,06eNGSviStM,personal_vlog,0.02858,0,0.0,0.1429,-1,9,0.9985743,7.745344,24.641342
Ugwj_Ub3S6r-UllcGQR4AaABAg,P4hnJyXvDcg,personal_vlog,0.01102,0,0.0,0.0551,-1,5,1.0,54.875973,-4.9817357
UgwhHHPzFUfCeZGGMeR4AaABAg,P4hnJyXvDcg,personal_vlog,0.0,0,0.0,0.0,-1,8,0.9607556,43.847504,15.758327
Ugwuo0ysUtaMTHVi3iF4AaABAg,P4hnJyXvDcg,personal_vlog,0.02858,0,0.0,0.1429,-1,9,1.0,32.903572,35.541454
UgwwQhAf9esgu2REoZx4AaABAg,P4hnJyXvDcg,personal_vlog,0.0,0,0.0,0.0,-1,8,1.0,28.88822,41.84482
Ugw2OkoQpS2ahpdLu4V4AaABAg,P4hnJyXvDcg,personal_vlog,0.00358,0,0.0,0.0179,-1,5,1.0,48.886513,23.26099
UgxWBDC_lSCb3yIaKQJ4AaABAg,P4hnJyXvDcg,personal_vlog,0.01428,0,0.0,0.0714,-1,5,1.0,58.17077,-5.0139623
Ugy1jIuwXyvajqGXReF4AaABAg,P4hnJyXvDcg,personal_vlog,0.02858,0,0.0,0.1429,-1,9,1.0,33.1168,35.919315
UgxaVQsXHEUBLOT6Y_94AaABAg,P4hnJyXvDcg,personal_vlog,0.0,0,0.0,0.0,-1,8,1.0,28.888876,45.73832
UgxhiEYuN4AmVeh5hyd4AaABAg,P4hnJyXvDcg,personal_vlog,0.02858,0,0.0,0.1429,-1,9,1.0,32.903576,35.541454
UgzyPDpkmVjSwvAekgp4AaABAg,P4hnJyXvDcg,personal_vlog,0.02858,0,0.0,0.1429,-1,5,1.0,48.85931,23.173344
UgxJsmT45iXuHNwR_t54AaABAg,P4hnJyXvDcg,personal_vlog,0.0,0,0.0,0.0,-1,5,1.0,48.154964,22.852968
UgzDT3nhvVtIRgHRcwR4AaABAg,P4hnJyXvDcg,personal_vlog,0.04286,0,0.0,0.2143,-1,5,1.0,49.632793,22.356918
UgznosIBhB0oH4ngtO54AaABAg,P4hnJyXvDcg,personal_vlog,0.02858,0,0.0,0.1429,-1,9,0.9985058,33.27331,35.41259
UgybZTe8em26GLoJPrN4AaABAg,P4hnJyXvDcg,personal_vlog,0.02858,0,0.0,0.1429,-1,5,0.99998474,34.848076,35.85911
UgzirV4NZkYNxcSvBpV4AaABAg,P4hnJyXvDcg,personal_vlog,0.04286,0,0.0,0.2143,-1,5,1.0,49.475086,22.44843
Ugz4CW_fX3ioQOHe-m14AaABAg,P4hnJyXvDcg,personal_vlog,0.0,0,0.0,0.0,-1,5,1.0,49.41104,22.34431
Ugz0caE4W_R5CBWbWiF4AaABAg,P4hnJyXvDcg,personal_vlog,0.0,0,0.0,0.0,-1,5,1.0,57.43093,-1.0711277
Ugw8iibwR-nbuzAUn6F4AaABAg,P4hnJyXvDcg,personal_vlog,0.01142,0,0.0,0.0571,-1,9,0.9141542,-4.071158,19.689178
Ugw43tRyqSw3wGxb4Ct4AaABAg,P4hnJyXvDcg,personal_vlog,0.02858,0,0.0,0.1429,-1,9,0.9997673,34.67902,35.858032
UgyTNE3StPJ_hNnQhKh4AaABAg,P4hnJyXvDcg,personal_vlog,0.0,0,0.0,0.0,7,1,1.0,55.978207,63.621876
Ugx2Z50kvqOlqqjQv3R4AaABAg,P4hnJyXvDcg,personal_vlog,0.02858,0,0.0,0.1429,9,9,1.0,17.181406,23.84611
UgwQF4oYQwsG1EJKiuR4AaABAg,P4hnJyXvDcg,personal_vlog,0.02858,0,0.0,0.1429,-1,5,1.0,57.715534,-0.12738757
UgwhiHhdQkLM7uJfIg94AaABAg,P4hnJyXvDcg,personal_vlog,0.0,0,0.0,0.0,-1,5,1.0,67.289314,-14.962576
UgxOnBSOpaP-YB0L4Up4AaABAg,P4hnJyXvDcg,personal_vlog,0.02858,0,0.0,0.1429,-1,9,1.0,33.047546,35.428677
Ugzbw0wrgWBPFipGz7B4AaABAg,P4hnJyXvDcg,personal_vlog,0.0,0,0.0,0.0,-1,5,1.0,49.28133,22.6446
UgyaZOD6zFvBoE56U1t4AaABAg,P4hnJyXvDcg,personal_vlog,0.04286,0,0.0,0.2143,-1,5,1.0,49.225487,22.667059
Ugxq46TVM6QNFDovNep4AaABAg,P4hnJyXvDcg,personal_vlog,0.02858,0,0.0,0.1429,-1,5,1.0,47.808945,23.55045
UgxYrwP0QXE5nqN-xQt4AaABAg,P4hnJyXvDcg,personal_vlog,0.02858,0,0.0,0.1429,-1,5,0.99993515,54.638237,-5.0158477
Ugzg0J2kaHMSMsGfz1l4AaABAg,P4hnJyXvDcg,personal_vlog,0.0,0,0.0,0.0,-1,5,1.0,49.389282,22.511868
UgzyAANWLLs6teE9HK54AaABAg,P4hnJyXvDcg,personal_vlog,0.02096,0,0.0,0.1048,-1,9,0.99821633,47.40488,24.022041
UgyiNmq_BWLmtww9hed4AaABAg,P4hnJyXvDcg,personal_vlog,0.02858,0,0.0,0.1429,-1,9,1.0,32.406994,36.738995
UgzILppCErX3pzUJxRx4AaABAg,P4hnJyXvDcg,personal_vlog,0.04286,0,0.0,0.2143,-1,5,1.0,55.150578,-3.64782
UgwFqNtBR3Qr7Pyuhhl4AaABAg,P4hnJyXvDcg,personal_vlog,0.02858,0,0.0,0.1429,-1,5,1.0,48.01476,23.525515
UgzVYabzgTDLCr1Gwhx4AaABAg,P4hnJyXvDcg,personal_vlog,0.0,0,0.0,0.0,-1,5,1.0,58.817467,-10.023145
UgyrZpt0yKtZlz_dlJV4AaABAg,P4hnJyXvDcg,personal_vlog,0.02858,0,0.0,0.1429,-1,9,1.0,32.20477,36.782356
Ugz6kwbH3DDjRy3mlUR4AaABAg,P4hnJyXvDcg,personal_vlog,0.0,0,0.0,0.0,-1,5,0.9998779,54.005684,-3.3908877
UgysuHIYQNM9cov60Kl4AaABAg,P4hnJyXvDcg,personal_vlog,0.02858,0,0.0,0.1429,-1,5,1.0,47.59798,23.528988
Ugx5JVWsNxU8BfvmZfd4AaABAg,P4hnJyXvDcg,personal_vlog,0.01714,0,0.0,0.0857,-1,9,1.0,17.596407,25.946543
Ugzn3G8JL-7eWxYgGa14AaABAg,P4hnJyXvDcg,personal_vlog,0.01524,0,0.0,0.0762,-1,5,0.9944384,47.482983,23.639605
UgzUBrEFRswcJghyCqh4AaABAg,P4hnJyXvDcg,personal_vlog,0.02858,0,0.0,0.1429,-1,9,1.0,33.402836,35.810722
UgxMEoLyVvNCVrJyJl94AaABAg,P4hnJyXvDcg,personal_vlog,0.0,0,0.0,0.0,-1,9,0.82983595,27.518627,17.275246
Ugywqghw_BDBwIViNkJ4AaABAg,P4hnJyXvDcg,personal_vlog,0.0,0,0.0,0.0,-1,5,1.0,64.02323,-15.204189
UgzH9ZJVPyNhspFhkcF4AaABAg,P4hnJyXvDcg,personal_vlog,0.02858,0,0.0,0.1429,-1,5,1.0,63.864548,-15.421582
UgyZ7bwZW6g_RNBOYJV4AaABAg,P4hnJyXvDcg,personal_vlog,0.0,0,0.0,0.0,-1,5,1.0,61.66381,-6.2825756
UgzFyx3P7IHP974WuO54AaABAg,P4hnJyXvDcg,personal_vlog,0.02858,0,0.0,0.1429,-1,9,0.9999924,33.134796,35.493023
UgxGFKm71sGOanSO3El4AaABAg,P4hnJyXvDcg,personal_vlog,0.01876,0,0.0,0.0938,-1,0,1.0,-29.75701,17.198494
UgxVD42LgiuSFvnPKgB4AaABAg,P4hnJyXvDcg,personal_vlog,0.0,0,0.0,0.0,-1,9,0.9990849,31.350515,37.39108
Ugw1UBmzXarXBAKoNLZ4AaABAg,P4hnJyXvDcg,personal_vlog,0.02858,0,0.0,0.1429,-1,9,1.0,33.118793,35.526825
UgxLjZRFqmjYQMqVxjl4AaABAg,P4hnJyXvDcg,personal_vlog,0.0,0,0.0,0.0,-1,5,1.0,69.52132,13.335593
UgyGdZyVsanb10V7Bft4AaABAg,P4hnJyXvDcg,personal_vlog,0.0238,0,0.0,0.119,-1,9,1.0,34.522495,35.766357
UgxBX6kv26WA4jk65_F4AaABAg,OKpyZArSBuw,personal_vlog,0.00952,0,0.0,0.0476,-1,5,1.0,58.591965,-3.3443632
UgxKK3pERwsKeSyTKc94AaABAg,OKpyZArSBuw,personal_vlog,0.0,0,0.0,0.0,-1,8,0.9998474,16.514917,44.92677
UgyzdQT6OXSDkepK-zl4AaABAg,OKpyZArSBuw,personal_vlog,0.01986,0,0.0,0.0993,-1,7,1.0,56.00078,-9.276298
Ugz0KilT0KlXxtmaoJF4AaABAg,OKpyZArSBuw,personal_vlog,0.01572,0,0.0,0.0786,-1,5,1.0,68.0152,14.558603
Ugx5EEg_TBwCgGiIEad4AaABAg,OKpyZArSBuw,personal_vlog,0.00572,0,0.0,0.0286,-1,5,1.0,69.280106,12.678756
UgxL596n1Y8sAcDewyN4AaABAg,OKpyZArSBuw,personal_vlog,0.02858,0,0.0,0.1429,-1,7,0.9999504,55.81108,-0.8786811
UgxVWJyaycDh7yiaTMt4AaABAg,OKpyZArSBuw,personal_vlog,0.01428,0,0.0,0.0714,-1,5,1.0,58.306637,-2.6117642
UgxhdHBVv-I-kFg7cEd4AaABAg,OKpyZArSBuw,personal_vlog,0.00858,0,0.0,0.0429,-1,5,1.0,56.143456,-0.7597083
UgxgO8rJkl6NdekbdhN4AaABAg,OKpyZArSBuw,personal_vlog,0.0,0,0.0,0.0,-1,7,0.9425899,21.555473,28.355005
Ugyt27MGGlyWQgsJi_l4AaABAg,OKpyZArSBuw,personal_vlog,0.015,0,0.0,0.075,-1,7,1.0,14.7383,1.1774869
Ugz2V6zSANmQq48BhG14AaABAg,OKpyZArSBuw,personal_vlog,0.01714,0,0.0,0.0857,-1,6,0.9659703,-32.46817,29.216549
UgyG0mnQWNzjAXDfnMh4AaABAg,OKpyZArSBuw,personal_vlog,0.01714,0,0.0,0.0857,9,1,1.0,26.492163,23.347544
Ugz8IaA-IIHyqBm3kTB4AaABAg,OKpyZArSBuw,personal_vlog,0.02572,0,0.0,0.1286,-1,9,0.997261,13.017364,27.897161
UgxuG50eLPCxw9kHcft4AaABAg,OKpyZArSBuw,personal_vlog,0.0,0,0.0,0.0,10,5,1.0,57.07378,-3.6655838
UgwAyGGBxhs7lsHvFDF4AaABAg,OKpyZArSBuw,personal_vlog,0.02428,0,0.0,0.1214,-1,7,0.99509114,17.982748,41.538464
Ugz3C2pXMI51loKmuEt4AaABAg,OKpyZArSBuw,personal_vlog,0.01428,0,0.0,0.0714,-1,5,1.0,64.51603,-4.6125774
Ugy7x4aSe_sspsfTxYp4AaABAg,OKpyZArSBuw,personal_vlog,0.02108,0,0.0,0.1054,-1,5,1.0,61.382244,-5.762816
UgxShWvIB0KkW6unetN4AaABAg,OKpyZArSBuw,personal_vlog,0.0,0,0.0,0.0,-1,5,1.0,56.63327,-3.50037
UgxBleUCVLY3S4FxjS54AaABAg,OKpyZArSBuw,personal_vlog,0.02858,0,0.0,0.1429,-1,9,0.9980678,10.227345,27.250422
UgwFmZ5ZGWmPV_IUevR4AaABAg,OKpyZArSBuw,personal_vlog,0.01428,0,0.0,0.0714,-1,5,1.0,62.204376,12.803216
UgzN_3WdMBPUX4bRZ1p4AaABAg,OKpyZArSBuw,personal_vlog,0.0,0,0.0,0.0,-1,9,1.0,21.439745,28.24616
Ugz_ut--0iUZmtOHEH14AaABAg,OKpyZArSBuw,personal_vlog,0.03664,0,0.0,0.1832,-1,8,0.99460536,22.05881,15.509606
UgzmGQK1wNrfb7wKCCB4AaABAg,OKpyZArSBuw,personal_vlog,0.0,0,0.0,0.0,-1,9,1.0,25.557444,19.205889
Ugw36dxKgj5RRFDTj-14AaABAg,OKpyZArSBuw,personal_vlog,0.02358,0,0.0,0.1179,-1,5,1.0,58.041107,-2.4721093
Ugw5jq3htK2SB9Ro5EJ4AaABAg,OKpyZArSBuw,personal_vlog,0.0,0,0.0,0.0,-1,5,1.0,57.894222,-6.8624945
UgzEmHQYs6EgI0LgFBd4AaABAg,OKpyZArSBuw,personal_vlog,0.0,0,0.0,0.0,-1,7,0.9999962,2.3808577,-15.595417
UgzBAaSWPRJkoR0sbnJ4AaABAg,OKpyZArSBuw,personal_vlog,0.01714,0,0.0,0.0857,-1,5,0.9993365,42.656403,11.483131
UgyEQU_GdwjSgrGxb4Z4AaABAg,OKpyZArSBuw,personal_vlog,0.0,0,0.0,0.0,10,5,1.0,57.387333,-3.198554
UgyrL04tCgoj52Je--B4AaABAg,OKpyZArSBuw,personal_vlog,0.0019,0,0.0,0.0095,-1,7,0.9999962,1.9761747,-15.587362
Ugx15CrmZJQfZjUFqgl4AaABAg,OKpyZArSBuw,personal_vlog,0.01806,0,0.0,0.0903,-1,7,1.0,6.822122,4.989557
UgwHvwaeaY9haWOZf0p4AaABAg,OKpyZArSBuw,personal_vlog,0.02858,0,0.0,0.1429,9,9,1.0,25.313946,21.686193
UgzAzAGQFPy2FPj63Y14AaABAg,OKpyZArSBuw,personal_vlog,0.02064,0,0.0,0.1032,-1,9,0.997067,24.12328,27.441319
Ugw_7YqL-g0dPPZQPnh4AaABAg,OKpyZArSBuw,personal_vlog,0.0,0,0.0,0.0,0,3,1.0,15.502729,69.94819
UgwO9Ebup_uKLQL69Td4AaABAg,OKpyZArSBuw,personal_vlog,0.0,0,0.0,0.0,-1,5,1.0,55.463367,-2.7397094
UgwovvCr0ZN2l9k_INF4AaABAg,OKpyZArSBuw,personal_vlog,0.02858,0,0.0,0.1429,-1,9,1.0,16.344353,26.306705
UgwScfqG7UNIWZE0AG54AaABAg,OKpyZArSBuw,personal_vlog,0.0,0,0.0,0.0,-1,8,1.0,22.379955,39.32723
